candidate_id,experience,num_skills,career_length,education_count,avg_skill_duration,total_endorsements,github,profile_complete,response_rate,response_time,saved,searches,connections,notice,interview_rate,production_ai_skills,avg_job_duration,job_hopper,production_score,startup_score,research_score,skill_experience_ratio,quality_score,technical_score,behavior_score,career_score,innovation_score,penalty,recruiter_score,confidence,final_score,rank
CAND_0001168,0.34285714285714286,11,0.25,1,16.727272727272727,141,0.4564676616915423,0.6041095890410957,0.6896551724137931,84.4,0.3584905660377358,48,756,90,0.24285714285714283,0.14285714285714285,0.2708333333333333,0,0.4,0.4,0,1.896551724137931,40.49000000000001,0.33979744136460555,0.5041216910468075,0.30059523809523814,0.4,0.0,0.3518921242790133,0.6041095890410957,0.38972474399332563,265
CAND_0001088,0.5071428571428571,16,0.25,2,11.25,64,0.0,0.6671232876712327,0.28735632183908044,242.4,0.20754716981132074,132,122,60,0.7,0.7142857142857142,0.46527777777777785,0,0.2,0.2,2,1.9753086419753088,34.59,0.29428571428571426,0.4868416651069657,0.42162698412698413,0.2,0.0,0.3404893647674249,0.6671232876712327,0.3894844532029961,266
CAND_0000425,0.6071428571428571,9,0.375,1,15.88888888888889,61,0.0,0.8123287671232875,0.3908045977011494,157.4,0.1320754716981132,37,33,60,0.08571428571428569,0.2857142857142857,0.3802083333333333,0,0.2,0.4,2,0.9473684210526316,31.21,0.1657142857142857,0.4255741694009177,0.4921130952380952,0.4,0.0,0.31442882197542166,0.8123287671232875,0.3891138137476015,267
CAND_0000845,0.8214285714285714,17,0.5,2,11.470588235294118,95,0.0,0.6890410958904107,0.8390804597701149,91.5,0.03773584905660377,123,386,90,0.31428571428571433,0.42857142857142855,0.4041666666666666,0,0.0,0.2,0,1.36,38.90999999999999,0.12857142857142856,0.521338811172636,0.641547619047619,0.2,0.0,0.3360832384250034,0.6890410958904107,0.3890269170448145,268
CAND_0000428,0.9357142857142857,6,0.75,2,20.83333333333333,93,0.0,0.5013698630136987,0.735632183908046,202.5,0.0,4,12,60,0.5142857142857145,0.14285714285714285,0.28571428571428575,0,0.2,0.4,2,0.425531914893617,36.02,0.12285714285714286,0.4622446408889489,0.75,0.4,0.0,0.3690917853206469,0.5013698630136987,0.38893349697460466,269
CAND_0001708,0.12142857142857144,14,0.0,1,26.071428571428573,203,0.0,0.6465753424657534,0.40229885057471265,122.7,0.1320754716981132,106,332,90,0.4428571428571429,0.5714285714285714,0.4583333333333333,0,0.8,0.2,0,5.185185185185185,33.28999999999999,0.49142857142857144,0.4418626054177431,0.1523809523809524,0.2,0.0,0.34303918775021536,0.6465753424657534,0.38856961095754605,270
CAND_0001621,0.6,12,0.5,1,12.25,104,0.6082089552238805,0.2602739726027397,0.6551724137931034,48.8,0.32075471698113206,32,478,90,0.8285714285714285,0.0,0.25416666666666665,0,0.6000000000000001,0.2,0,1.276595744680851,41.88999999999999,0.42246268656716424,0.48475422296974685,0.5008333333333332,0.2,0.0,0.4111442525541484,0.2602739726027397,0.3885137105614371,271
CAND_0001162,0.7428571428571429,11,0.5,1,20.0,105,0.0,0.5068493150684932,0.36781609195402293,87.7,0.1320754716981132,148,204,60,0.4857142857142858,0.5714285714285714,0.3541666666666667,0,0.2,0.4,2,0.9649122807017544,30.750000000000004,0.25142857142857145,0.3929092347449581,0.5922619047619048,0.4,0.0,0.36721875171089646,0.5068493150684932,0.38816333621453597,272
CAND_0001241,0.4357142857142857,8,0.375,1,21.5,111,0.0,0.5383561643835615,0.1264367816091954,139.1,0.07547169811320754,288,684,120,0.3714285714285715,0.14285714285714285,0.22916666666666669,0,0.8,0.6000000000000001,0,1.1267605633802815,25.51,0.36285714285714293,0.30941390684490117,0.3761904761904762,0.6000000000000001,0.0,0.36107325755945646,0.5383561643835615,0.3876656935830722,273
CAND_0001376,0.5071428571428571,11,0.375,1,18.0,71,0.0,0.7082191780821918,0.41379310344827586,189.9,0.05660377358490566,34,10,120,0.7285714285714286,0.42857142857142855,0.2864583333333333,0,0.2,0.4,0,1.3580246913580247,36.440000000000005,0.20857142857142857,0.5083600286221029,0.42336309523809523,0.4,0.0,0.33094135096251587,0.7082191780821918,0.38753302503046727,274
CAND_0000721,0.7999999999999999,11,0.375,1,20.272727272727277,143,0.08333333333333333,0.6671232876712327,0.08045977011494251,177.7,0.03773584905660377,129,370,30,0.3428571428571429,0.2857142857142857,0.546875,0,0.2,0.4,0,0.9016393442622952,26.31,0.1907142857142857,0.32972669159641643,0.621875,0.4,0.0,0.33769980260499755,0.6671232876712327,0.3871133253649328,275
CAND_0000614,0.4928571428571429,8,0.25,1,15.0,47,0.8196517412935324,0.2616438356164384,0.9080459770114941,175.8,0.018867924528301886,126,636,90,0.14285714285714296,0.2857142857142857,0.43749999999999994,0,0.4,0.4,0,1.0126582278481011,38.56000000000001,0.49160980810234545,0.35093185019571593,0.4089285714285714,0.4,0.0,0.40906243613722426,0.2616438356164384,0.3869496460591064,276
CAND_0000311,0.37142857142857144,10,0.25,2,17.5,73,0.31467661691542287,0.6972602739726028,0.5172413793103448,152.0,0.018867924528301886,32,186,90,0.38571428571428573,0.42857142857142855,0.298611111111111,0,0.2,0.4,0,1.6129032258064515,36.61,0.30297441364605543,0.45426788276651475,0.3204365079365079,0.4,0.0,0.33215246899585216,0.6972602739726028,0.38691863974236473,277
CAND_0001657,0.5642857142857143,9,0.375,2,16.0,39,0.0907960199004975,0.7246575342465753,0.4942528735632183,227.9,0.20754716981132074,143,292,90,0.7,0.14285714285714285,0.3333333333333333,0,0.2,0.4,2,1.0112359550561798,39.31000000000001,0.1500959488272921,0.55870278933937,0.4613095238095238,0.4,0.0,0.32710631835117177,0.7246575342465753,0.3867390007354823,278
CAND_0000523,0.8428571428571429,9,0.5,2,13.666666666666666,72,0.2699004975124378,0.3534246575342465,0.44827586206896547,97.9,0.11320754716981132,92,307,150,0.5285714285714287,0.42857142857142855,0.42083333333333334,0,0.2,0.4,2,0.703125,32.18,0.2895415778251599,0.3641233908024757,0.6555952380952381,0.4,0.0,0.3925401188143687,0.3534246575342465,0.38667279962235035,279
CAND_0000517,0.5428571428571428,14,0.375,2,22.142857142857142,182,0.0,0.37808219178082186,0.7701149425287355,168.3,0.09433962264150943,241,85,60,0.8,0.42857142857142855,0.3177083333333333,0,0.4,0.6000000000000001,0,1.627906976744186,39.02,0.2885714285714286,0.5037254272837735,0.44747023809523806,0.6000000000000001,0.0,0.38804121640913564,0.37808219178082186,0.38654736271488854,280
CAND_0000269,0.95,10,0.625,1,17.8,74,0.24875621890547261,0.45479452054794517,0.36781609195402293,99.3,0.05660377358490566,77,34,60,0.45714285714285713,0.14285714285714285,0.37847222222222227,0,0.2,0.4,0,0.6993006993006993,30.790000000000003,0.19748400852878464,0.3538814313258391,0.7381944444444444,0.4,0.0,0.37431850078779283,0.45479452054794517,0.3863899037518157,281
CAND_0000096,0.15714285714285714,13,0.125,2,17.615384615384617,90,0.0,0.810958904109589,0.735632183908046,174.3,0.20754716981132074,153,194,90,0.7714285714285714,0.5714285714285714,0.17708333333333331,0,0.2,0.4,0,4.0625,45.29,0.25142857142857145,0.6635388106633461,0.15148809523809526,0.4,0.0,0.3111512145136216,0.810958904109589,0.3861223679530167,282
CAND_0001499,0.9571428571428571,6,0.5,1,28.5,70,0.0,0.6534246575342466,0.011494252873563218,59.6,0.03773584905660377,74,351,120,0.4857142857142858,0.14285714285714285,0.5041666666666667,0,0.2,0.4,0,0.4166666666666666,25.74000000000001,0.12285714285714286,0.336262220309555,0.7294047619047619,0.4,0.0,0.3387464916809586,0.6534246575342466,0.3859482165589518,283
CAND_0001571,0.34285714285714286,8,0.125,1,14.875,87,0.1990049751243781,0.8123287671232875,0.9310344827586206,125.6,0.3773584905660377,52,786,90,0.8285714285714285,0.14285714285714285,0.5104166666666667,0,0.0,0.4,0,1.3793103448275863,51.760000000000005,0.10255863539445628,0.758259673010299,0.31101190476190477,0.4,0.0,0.31042836495031856,0.8123287671232875,0.3857134252762639,284
CAND_0000885,0.9571428571428571,7,0.5,2,14.428571428571429,78,0.07711442786069651,0.5452054794520547,0.3793103448275862,43.9,0.11320754716981132,128,492,90,0.7857142857142856,0.0,0.5041666666666667,0,0.2,0.4,0,0.4861111111111111,34.730000000000004,0.10313432835820897,0.4654338705919351,0.7294047619047619,0.4,0.0,0.3566916959378611,0.5452054794520547,0.3849687634649901,285
CAND_0001046,0.15,15,0.0,1,21.933333333333334,199,0.0,0.6931506849315068,0.4942528735632183,162.7,0.3962264150943396,35,612,90,0.7142857142857144,0.7142857142857142,0.5625,0,0.0,0.8,0,4.838709677419355,40.37,0.21428571428571425,0.5882683839928428,0.1875,0.8,0.0,0.3302429625128543,0.6931506849315068,0.38467912087565215,286
CAND_0001161,0.7928571428571428,7,0.5,2,24.142857142857142,59,0.0,0.8,0.425287356321839,61.2,0.09433962264150943,166,130,90,0.42857142857142855,0.14285714285714285,0.3875,0,0.0,0.4,0,0.578512396694215,34.830000000000005,0.04285714285714285,0.4909040493230473,0.6239285714285714,0.4,0.0,0.31130580986460943,0.8,0.384609938384918,287
CAND_0001728,0.8428571428571429,6,0.5,1,22.0,92,0.30472636815920395,0.48904109589041095,0.7126436781609196,161.6,0.0,20,325,60,0.1571428571428572,0.14285714285714285,0.425,0,0.2,0.4,2,0.46875,34.040000000000006,0.21427505330490404,0.3807538745304451,0.6564285714285714,0.4,0.0,0.36596793908519354,0.48904109589041095,0.3844289126059761,288
CAND_0001572,0.5714285714285714,15,0.25,1,18.466666666666665,193,0.0,0.7082191780821918,0.5747126436781609,69.1,0.11320754716981132,36,157,120,0.2285714285714286,0.2857142857142857,0.5347222222222221,0,0.4,0.2,0,1.6666666666666667,34.39,0.24571428571428572,0.4599106683965553,0.46765873015873016,0.2,0.0,0.3271825305047079,0.7082191780821918,0.3843380276413305,289
CAND_0001484,0.8571428571428571,5,0.5,1,22.6,38,0.0,0.7712328767123287,0.13793103448275862,177.0,0.03773584905660377,104,378,90,0.3714285714285715,0.0,0.4333333333333333,0,0.2,0.4,0,0.3846153846153846,28.360000000000003,0.08000000000000002,0.3862471495670397,0.6652380952380952,0.4,0.0,0.31555895372293175,0.7712328767123287,0.3839100421713412,290
CAND_0000167,0.5785714285714285,9,0.5,1,14.11111111111111,79,0.5671641791044776,0.5136986301369864,0.8275862068965516,158.6,0.018867924528301886,134,127,60,0.5285714285714287,0.0,0.2375,0,0.2,0.4,0,0.989010989010989,42.56,0.2501492537313433,0.49617894289202924,0.48678571428571427,0.4,0.0,0.3609919186423718,0.5136986301369864,0.383897925366564,291
CAND_0000744,0.6499999999999999,9,0.625,2,17.77777777777778,83,0.47388059701492535,0.6890410958904107,0.05747126436781608,128.0,0.0,50,162,60,0.28571428571428575,0.0,0.204861111111111,0,0.2,0.4,2,0.8910891089108911,28.17,0.2221641791044776,0.3126750567964549,0.5534722222222221,0.4,0.0,0.3297687385566376,0.6890410958904107,0.38365959215670353,292
CAND_0001481,0.8285714285714285,17,0.375,1,16.352941176470587,109,0.0,0.7205479452054793,0.17241379310344826,204.6,0.22641509433962265,169,592,60,0.11428571428571438,0.42857142857142855,0.5677083333333333,0,0.0,0.4,0,1.3492063492063493,27.22,0.12857142857142856,0.36343539082284715,0.6403273809523808,0.4,0.0,0.32419749483123605,0.7205479452054793,0.38365006238737254,293
CAND_0000823,0.8714285714285713,9,0.5,2,17.77777777777778,61,0.24129353233830841,0.47808219178082184,0.1954022988505747,241.6,0.1509433962264151,62,515,90,0.7714285714285714,0.14285714285714285,0.4416666666666666,0,0.2,0.4,0,0.6818181818181819,32.120000000000005,0.19524520255863537,0.4006537353669286,0.674047619047619,0.4,0.0,0.36674073285874464,0.47808219178082184,0.3834419516970562,294
CAND_0000048,0.6214285714285713,5,0.375,2,24.4,29,0.0,0.5095890410958903,0.7011494252873562,97.9,0.09433962264150943,131,225,120,0.17142857142857143,0.14285714285714285,0.3854166666666667,0,0.6000000000000001,0.4,0,0.5154639175257733,32.99,0.2828571428571429,0.40679715951941686,0.5002976190476189,0.4,0.0,0.3595766938086453,0.5095890410958903,0.38207854590173207,295
CAND_0000909,0.5,8,0.25,1,20.5,95,0.0,0.6410958904109589,0.26436781609195403,77.9,0.1509433962264151,58,53,120,0.38571428571428573,0.5714285714285714,0.4513888888888889,0,0.4,0.2,0,1.0,30.159999999999997,0.3314285714285714,0.39780705205496425,0.4152777777777778,0.2,0.0,0.3359522834268659,0.6410958904109589,0.38172382447447983,296
CAND_0001609,0.4214285714285715,12,0.25,2,15.666666666666666,110,0.0,0.4808219178082192,0.31034482758620685,192.8,0.20754716981132074,65,266,90,0.8714285714285714,0.2857142857142857,0.361111111111111,0,0.8,0.2,0,1.7391304347826086,34.17,0.40571428571428575,0.4616690263774069,0.35793650793650794,0.2,0.0,0.36410364654532273,0.4808219178082192,0.3816113872347572,297
CAND_0000026,0.41428571428571426,8,0.25,2,16.625,75,0.0,0.7575342465753423,0.632183908045977,45.4,0.20754716981132074,154,321,30,0.2714285714285714,0.42857142857142855,0.34722222222222227,0,0.2,0.4,2,1.1764705882352942,37.26,0.20857142857142857,0.5189781115608425,0.3515873015873016,0.4,0.0,0.3151210191375653,0.7575342465753423,0.3814830032532318,298
CAND_0001081,0.30000000000000004,11,0.125,1,22.90909090909091,114,0.0,0.7904109589041095,0.6781609195402298,123.2,0.1320754716981132,220,219,90,0.35714285714285726,0.42857142857142855,0.4270833333333333,0,0.0,0.8,0,2.1153846153846154,38.94,0.12857142857142856,0.5440277312696898,0.2729166666666667,0.8,0.0,0.3084632843491761,0.7904109589041095,0.3807554355324161,299
CAND_0000715,0.6214285714285713,10,0.5,2,18.5,94,0.0,0.4575342465753424,0.21839080459770116,35.8,0.2641509433962264,133,740,90,0.8,0.14285714285714285,0.2625,0,0.6000000000000001,0.4,0,1.0309278350515465,31.780000000000005,0.2828571428571429,0.4275648761300404,0.5132142857142856,0.4,0.0,0.36695940379743663,0.4575342465753424,0.38054563021412247,300
CAND_0001462,0.15714285714285714,15,0.125,2,17.0,131,0.0,0.7931506849315069,0.5402298850574712,139.2,0.33962264150943394,115,163,120,0.4428571428571429,0.42857142857142855,0.1875,0,0.4,0.4,0,4.6875,39.23,0.2885714285714286,0.5691561678637105,0.15357142857142858,0.4,0.0,0.30765266214417075,0.7931506849315069,0.3804773655622712,301
CAND_0000589,0.6499999999999999,11,0.25,2,16.363636363636363,79,0.15920398009950248,0.6383561643835616,0.24137931034482757,276.5,0.1509433962264151,91,339,30,0.8142857142857143,0.14285714285714285,0.625,0,0.2,0.4,0,1.0891089108910892,35.05000000000001,0.1706183368869936,0.4768153072228793,0.5249999999999999,0.4,0.0,0.33486039619937324,0.6383561643835616,0.38038476142700145,302
CAND_0000131,0.27142857142857135,8,0.125,1,30.375,156,0.0,0.8342465753424657,0.6666666666666665,55.5,0.3018867924528302,283,103,60,0.5,0.2857142857142857,0.37499999999999994,0,0.0,0.8,0,1.6666666666666667,42.13000000000001,0.0857142857142857,0.6190303265270957,0.24821428571428567,0.8,0.0,0.30014535101970485,0.8342465753424657,0.38026053466811893,303
CAND_0000686,0.95,8,0.5,1,21.0,99,0.0,0.6657534246575341,0.11494252873563218,211.5,0.018867924528301886,15,589,60,0.1571428571428572,0.14285714285714285,0.4958333333333333,0,0.2,0.4,2,0.5594405594405594,24.02,0.12285714285714286,0.29695148714827674,0.7241666666666666,0.4,0.0,0.32957482123917914,0.6657534246575341,0.38000161175193237,304
CAND_0000620,0.23571428571428568,13,0.0,1,19.923076923076923,127,0.0,0.6917808219178081,0.7931034482758621,67.5,0.1509433962264151,158,604,120,0.5714285714285714,0.42857142857142855,0.8541666666666667,0,0.4,0.2,0,3.0232558139534884,41.95,0.2885714285714286,0.5848735432711957,0.2886904761904762,0.2,0.0,0.32457589913042967,0.6917808219178081,0.3796566375485364,305
CAND_0001050,0.8071428571428572,9,0.625,2,17.11111111111111,60,0.0,0.7027397260273971,0.6436781609195401,185.7,0.05660377358490566,166,95,150,0.4714285714285715,0.14285714285714285,0.2951388888888889,0,0.0,0.4,0,0.7317073170731707,37.36,0.04285714285714285,0.5124849133421694,0.6500992063492064,0.4,0.0,0.3221646413985926,0.7027397260273971,0.37925090409291323,306
CAND_0001047,0.5499999999999999,15,0.125,1,19.933333333333334,144,0.0,0.5808219178082192,0.632183908045977,209.2,0.16981132075471697,221,123,90,0.5285714285714287,0.14285714285714285,0.875,0,0.4,0.4,0,1.7241379310344829,37.080000000000005,0.20285714285714287,0.5010101981096001,0.48749999999999993,0.4,0.0,0.34321989676477715,0.5808219178082192,0.3788601999212935,307
CAND_0000980,0.48571428571428565,8,0.25,2,18.875,92,0.0,0.4383561643835617,0.8275862068965516,14.8,0.2641509433962264,68,469,120,0.4142857142857143,0.0,0.4305555555555555,0,0.8,0.4,0,1.0256410256410258,38.05,0.32000000000000006,0.49600854079477263,0.403968253968254,0.4,0.0,0.3681937716510181,0.4383561643835617,0.3787181305608996,308
CAND_0001671,0.7785714285714286,9,0.5,1,20.0,57,0.0,0.7164383561643834,0.034482758620689655,256.4,0.20754716981132074,159,211,30,0.39999999999999997,0.14285714285714285,0.3791666666666666,0,0.2,0.4,2,0.7563025210084033,27.41,0.12285714285714286,0.3808835482749708,0.6151190476190476,0.4,0.0,0.31909932870261326,0.7164383561643834,0.3787001828218788,309
CAND_0001583,0.44999999999999996,15,0.375,1,16.866666666666667,191,0.0,0.5575342465753426,0.5287356321839081,114.0,0.3018867924528302,175,392,60,0.4428571428571429,0.42857142857142855,0.23958333333333331,0,0.4,0.4,0,2.054794520547945,35.29,0.2885714285714286,0.4762696814093415,0.38541666666666663,0.4,0.0,0.3470366743771064,0.5575342465753426,0.3786113102068418,310
CAND_0000314,0.7642857142857142,11,0.375,1,20.0,112,0.0,0.4136986301369863,0.8160919540229885,55.3,0.09433962264150943,95,588,120,0.21428571428571436,0.5714285714285714,0.515625,0,0.2,0.4,2,0.9401709401709404,34.040000000000006,0.25142857142857145,0.4105425764391371,0.5977678571428571,0.4,0.0,0.37212190814497026,0.4136986301369863,0.37835841644377266,311
CAND_0000482,0.23571428571428568,16,0.0,2,19.9375,161,0.0,0.7068493150684929,0.7816091954022988,133.9,0.1320754716981132,266,225,90,0.4714285714285715,0.42857142857142855,0.8541666666666667,0,0.4,0.2,0,3.72093023255814,40.77,0.2885714285714286,0.5635003677498841,0.2886904761904762,0.2,0.0,0.3203012640261673,0.7068493150684929,0.37828347168251614,312
CAND_0001599,0.7214285714285714,10,0.5,2,19.7,76,0.0,0.6575342465753424,0.22988505747126436,122.1,0.11320754716981132,20,92,120,0.39999999999999997,0.2857142857142857,0.33749999999999997,0,0.2,0.4,0,0.9009009009009008,29.4,0.1657142857142857,0.3902497601031482,0.5782142857142857,0.4,0.0,0.3288892377349154,0.6575342465753424,0.37818598906097944,313
CAND_0001224,0.30714285714285716,12,0.125,1,25.416666666666668,163,0.6281094527363184,0.30136986301369856,0.8275862068965516,83.9,0.18867924528301885,347,189,60,0.5285714285714287,0.42857142857142855,0.43749999999999994,0,0.4,0.4,0,2.2641509433962264,41.70000000000001,0.47700426439232413,0.4558261385498219,0.2785714285714286,0.4,0.0,0.3916097906097512,0.30136986301369856,0.3780738014703433,314
CAND_0000404,0.5142857142857142,14,0.25,1,18.928571428571427,133,0.0,0.39589041095890404,0.31034482758620685,15.3,0.20754716981132074,175,220,90,0.3714285714285715,0.2857142857142857,0.4583333333333333,0,0.8,0.4,0,1.707317073170732,27.73,0.40571428571428575,0.33194299898014656,0.4238095238095238,0.4,0.0,0.3746266950341246,0.39589041095890404,0.3778162524228415,315
CAND_0000553,0.5928571428571429,9,0.375,1,14.333333333333334,77,0.0,0.3219178082191781,0.3908045977011494,128.5,0.22641509433962265,57,748,120,0.3428571428571429,0.2857142857142857,0.3645833333333333,0,0.8,0.4,0,0.9677419354838708,27.90000000000001,0.40571428571428575,0.32422682974135275,0.4818452380952381,0.4,0.0,0.3875923897577944,0.3219178082191781,0.37774120252700194,316
CAND_0000114,0.95,7,0.75,1,21.428571428571427,63,0.0,0.42739726027397257,0.6666666666666665,43.6,0.11320754716981132,85,504,60,0.12857142857142861,0.2857142857142857,0.29464285714285715,0,0.2,0.4,0,0.4895104895104895,30.790000000000003,0.1657142857142857,0.364611502910805,0.7589285714285714,0.4,0.0,0.3689401577250182,0.42739726027397257,0.3777087231073613,317
CAND_0001078,0.6214285714285713,9,0.375,1,20.22222222222222,72,0.2885572139303482,0.532876712328767,0.31034482758620685,175.2,0.07547169811320754,180,44,90,0.7,0.2857142857142857,0.39062499999999994,0,0.2,0.4,0,0.9278350515463918,34.050000000000004,0.2522814498933902,0.4191873958342617,0.5013392857142857,0.4,0.0,0.35008488055277986,0.532876712328767,0.3775036553191779,318
CAND_0000492,0.9428571428571428,9,0.625,2,16.444444444444443,62,0.0,0.4589041095890411,0.44827586206896547,259.0,0.1320754716981132,165,490,30,0.3428571428571429,0.2857142857142857,0.3715277777777776,0,0.2,0.4,2,0.6338028169014085,29.750000000000007,0.1657142857142857,0.3676719267844569,0.7332341269841269,0.4,0.0,0.3631286313886374,0.4589041095890411,0.37749495311869796,319
CAND_0000611,0.4357142857142857,12,0.375,1,13.083333333333334,130,0.6455223880597014,0.3164383561643836,0.8505747126436782,40.7,0.3584905660377358,242,362,120,0.4857142857142858,0.2857142857142857,0.22916666666666669,0,0.4,0.2,0,1.6901408450704227,43.21000000000001,0.43937100213219615,0.49223807316885815,0.3761904761904762,0.2,0.0,0.38824363453426913,0.3164383561643836,0.3774728427787863,320
CAND_0001394,0.15,14,0.125,1,21.428571428571427,161,0.0,0.8260273972602739,0.22988505747126436,25.0,0.20754716981132074,374,57,120,0.7,0.42857142857142855,0.17708333333333331,0,0.4,0.4,0,4.516129032258064,35.96,0.2885714285714286,0.528090287371176,0.14791666666666664,0.4,0.0,0.2980257955694733,0.8260273972602739,0.3772260358230934,321
CAND_0001197,0.5071428571428571,9,0.25,2,18.33333333333333,61,0.0,0.5342465753424657,0.9195402298850575,184.6,0.18867924528301885,39,764,90,0.8142857142857143,0.14285714285714285,0.4513888888888889,0,0.4,0.4,0,1.1111111111111112,44.55000000000001,0.20285714285714287,0.617464350754874,0.41884920634920636,0.4,0.0,0.3493480288811336,0.5342465753424657,0.3770828108503334,322
CAND_0000644,0.6857142857142857,8,0.375,2,22.5,112,0.3544776119402985,0.4465753424657534,0.41379310344827586,160.7,0.03773584905660377,21,487,120,0.6571428571428573,0.2857142857142857,0.4479166666666667,0,0.2,0.4,0,0.7547169811320755,34.370000000000005,0.27205756929637526,0.39872538696497484,0.5449404761904761,0.4,0.0,0.3648032241591641,0.4465753424657534,0.3770690419051525,323
CAND_0000437,0.7785714285714286,6,0.5,1,11.833333333333334,35,0.0,0.736986301369863,0.1954022988505747,207.6,0.18867924528301885,8,484,60,0.4714285714285715,0.0,0.3791666666666666,0,0.2,0.4,2,0.5042016806722689,31.01,0.08000000000000002,0.4388173435344138,0.6151190476190476,0.4,0.0,0.3135432306116447,0.736986301369863,0.3770596912253774,324
CAND_0000085,0.85,9,0.5,2,14.555555555555555,138,0.0,0.6684931506849314,0.8390804597701149,13.4,0.16981132075471697,176,12,90,0.31428571428571433,0.0,0.42916666666666664,0,0.2,0.2,2,0.6976744186046512,39.36,0.08000000000000002,0.5405621246903409,0.6608333333333333,0.2,0.0,0.3253207582714015,0.6684931506849314,0.37679661713343093,325
CAND_0001488,0.7857142857142857,5,0.5,1,12.8,42,0.0,0.6643835616438356,0.22988505747126436,79.3,0.1320754716981132,120,207,90,0.45714285714285713,0.14285714285714285,0.38333333333333325,0,0.2,0.4,0,0.4166666666666667,30.15000000000001,0.12285714285714286,0.40784917671135257,0.6195238095238095,0.4,0.0,0.3255936448660801,0.6643835616438356,0.3764121323827434,326
CAND_0000580,0.4928571428571429,6,0.125,1,17.166666666666668,29,0.5796019900497512,0.5999999999999999,0.7816091954022988,36.2,0.018867924528301886,112,473,60,0.10000000000000003,0.0,0.7708333333333333,0,0.2,0.4,2,0.7594936708860759,38.52,0.2538805970149254,0.42917588375623505,0.4380952380952381,0.4,0.0,0.33691122508102667,0.5999999999999999,0.3763745413188726,327
CAND_0000411,0.12857142857142856,16,0.0,1,24.4375,264,0.0,0.6890410958904107,0.8045977011494252,157.0,0.3584905660377358,297,264,60,0.7428571428571429,0.5714285714285714,0.4791666666666667,0,0.0,0.8,0,5.714285714285714,45.61,0.1714285714285714,0.6625833506279758,0.1601190476190476,0.8,0.0,0.32111786060178565,0.6890410958904107,0.3763063458950794,328
CAND_0001539,0.8428571428571429,9,0.375,1,14.88888888888889,56,0.0,0.6657534246575341,0.43678160919540227,110.4,0.09433962264150943,42,88,30,0.028571428571428636,0.14285714285714285,0.5833333333333333,0,0.2,0.4,0,0.703125,28.97,0.12285714285714286,0.3667913111715751,0.6505952380952381,0.4,0.0,0.3251499289009817,0.6657534246575341,0.37624045326446454,329
CAND_0001089,0.41428571428571426,11,0.125,1,26.818181818181817,115,0.6641791044776119,0.29726027397260274,0.1264367816091954,54.8,0.24528301886792453,153,29,30,0.38571428571428573,0.14285714285714285,0.6354166666666667,0,0.8,0.2,0,1.6176470588235294,28.63,0.5621108742004265,0.26184975220915185,0.3717261904761905,0.2,0.0,0.39014584774104866,0.29726027397260274,0.37621301167578175,330
CAND_0000025,0.44999999999999996,9,0.25,1,21.22222222222222,46,0.0,0.6260273972602739,0.8045977011494252,128.0,0.16981132075471697,74,276,120,0.5714285714285714,0.42857142857142855,0.3958333333333333,0,0.2,0.4,0,1.2328767123287672,41.29,0.20857142857142857,0.5685069927651099,0.37916666666666665,0.4,0.0,0.33192163664826013,0.6260273972602739,0.37603750074006215,331
CAND_0001640,0.5714285714285714,8,0.375,2,17.5,54,0.0,0.4794520547945205,0.6436781609195401,167.6,0.24528301886792453,207,457,30,0.3000000000000001,0.14285714285714285,0.34374999999999994,0,0.6000000000000001,0.4,0,0.8888888888888888,34.1,0.2828571428571429,0.4377843631815521,0.46696428571428567,0.4,0.0,0.357440801207739,0.4794520547945205,0.37574248924575626,332
CAND_0001653,0.7142857142857143,5,0.375,2,11.6,20,0.0,0.7273972602739724,0.8045977011494252,137.8,0.018867924528301886,34,41,60,0.7857142857142856,0.14285714285714285,0.4739583333333333,0,0.2,0.0,2,0.4545454545454545,43.42,0.12285714285714286,0.6166549084317642,0.5644345238095239,0.0,0.0,0.313582469781591,0.7273972602739724,0.3756546883554482,333
CAND_0001058,0.9642857142857142,6,0.375,1,11.666666666666666,52,0.5360696517412935,0.37945205479452054,0.27586206896551724,111.0,0.18867924528301885,176,25,150,0.6857142857142857,0.0,0.6927083333333333,0,0.2,0.2,2,0.4137931034482758,33.599999999999994,0.24082089552238806,0.3766524426189224,0.7331845238095237,0.2,0.0,0.37495497768512065,0.37945205479452054,0.37562953925153064,334
CAND_0000894,0.5499999999999999,9,0.25,1,13.555555555555555,50,0.13059701492537312,0.7561643835616438,0.8045977011494252,14.0,0.018867924528301886,86,241,90,0.7142857142857144,0.14285714285714285,0.49999999999999994,0,0.0,0.4,0,1.0344827586206895,44.14000000000001,0.08203624733475479,0.6124376872967349,0.44999999999999996,0.4,0.0,0.3078020363932489,0.7561643835616438,0.37505638846850814,335
CAND_0000385,0.7071428571428572,7,0.5,2,18.285714285714285,49,0.0,0.8082191780821917,0.44827586206896547,270.1,0.07547169811320754,154,316,60,0.05714285714285722,0.0,0.325,0,0.2,0.4,0,0.6422018348623852,31.300000000000008,0.08000000000000002,0.4214685888972214,0.5685714285714285,0.4,0.0,0.29843657492230147,0.8082191780821917,0.37490396539628495,336
