candidate_id,experience,num_skills,career_length,education_count,avg_skill_duration,total_endorsements,github,profile_complete,response_rate,response_time,saved,searches,connections,notice,interview_rate,production_ai_skills,avg_job_duration,job_hopper,production_score,startup_score,research_score,skill_experience_ratio,quality_score,technical_score,behavior_score,career_score,innovation_score,penalty,recruiter_score,confidence,final_score,rank,semantic_score,ranking_score
CAND_0000451,0.5142857142857142,10,0.25,2,19.0,108,0.1467661691542288,0.5054794520547945,0.3678160919540229,208.0,0.1509433962264151,28,443,120,0.3999999999999999,0.0,0.4652777777777778,0,0.2,0.4,0,1.2195121951219514,30.76,0.1240298507462686,0.3790605104529668,0.4251984126984127,0.4,0.0,0.271723645563704,0.5054794520547945,0.3067870165373675,191,0.6372404,0.505059082327914
CAND_0001218,0.3857142857142857,18,0.375,1,23.77777777777778,231,0.0,0.5904109589041096,0.8965517241379308,99.3,0.3396226415094339,498,1042,90,0.3142857142857143,0.4285714285714285,0.1822916666666666,0,0.6000000000000001,0.6000000000000001,0,2.8125,41.27,0.3685714285714286,0.5615634378099507,0.3418154761904761,0.6000000000000001,0.0,0.4051951280381806,0.5904109589041096,0.4329775026680699,192,0.5526991,0.5048104723787972
CAND_0001090,0.4857142857142856,10,0.375,1,25.7,136,0.4266169154228855,0.3013698630136985,0.0689655172413793,40.1,0.0754716981132075,90,496,90,0.7285714285714286,0.1428571428571428,0.2708333333333333,0,0.2,0.4,0,1.2820512820512822,27.78000000000001,0.2508422174840085,0.2835294567020665,0.4095238095238095,0.4,0.0,0.2994237307149691,0.3013698630136985,0.2997156505597785,193,0.6405482,0.504215221596287
CAND_0001728,0.8428571428571429,6,0.5,1,22.0,92,0.3047263681592039,0.4890410958904109,0.7126436781609196,161.6,0.0,20,325,60,0.1571428571428572,0.1428571428571428,0.425,0,0.2,0.4,2,0.46875,34.040000000000006,0.214275053304904,0.3807538745304451,0.6564285714285714,0.4,0.0,0.3659679390851935,0.4890410958904109,0.3844289126059761,194,0.5826075,0.5033360875471969
CAND_0000985,0.3285714285714285,9,0.125,1,23.55555555555556,92,0.0,0.3068493150684931,0.5632183908045978,47.1,0.1132075471698113,141,638,150,0.5571428571428572,0.0,0.4791666666666667,0,0.6000000000000001,0.2,0,1.6071428571428572,31.68,0.24,0.3822719388376557,0.2976190476190476,0.2,0.0,0.2668591496722931,0.3068493150684931,0.2728576744817231,195,0.654472,0.5018262777814283
CAND_0000725,0.6642857142857144,5,0.375,1,16.8,54,0.0,0.6150684931506849,0.4367816091954022,140.6,0.0943396226415094,159,55,150,0.3999999999999999,0.0,0.4270833333333333,0,0.2,0.2,2,0.4854368932038834,31.880000000000003,0.08,0.4233372994298922,0.5300595238095238,0.2,0.0,0.2691823408383594,0.6150684931506849,0.3210652636852082,196,0.6218981,0.5015649802432941
CAND_0001258,0.35,9,0.25,1,12.444444444444445,91,0.3009950248756218,0.0794520547945205,0.2298850574712643,261.9,0.0377358490566037,33,430,30,0.3999999999999999,0.2857142857142857,0.2777777777777777,0,0.2,0.4,0,1.5254237288135593,22.680000000000003,0.2560127931769722,0.172826653357219,0.3055555555555555,0.4,0.0,0.2533593368311215,0.0794520547945205,0.2272732445256314,197,0.6829414,0.500674153910335
CAND_0000955,0.0357142857142857,11,0.0,1,16.727272727272727,92,0.7064676616915422,0.7657534246575342,0.6666666666666665,97.1,0.0566037735849056,213,786,30,0.8142857142857143,0.0,0.1666666666666666,0,0.4,0.2,0,7.333333333333333,47.91000000000001,0.3719402985074627,0.6088582628709276,0.0511904761904761,0.2,0.1,0.2033453910247896,0.6891780821917808,0.2762202946998383,198,0.6491349,0.49996906632811644
CAND_0000009,0.7142857142857143,6,0.375,1,18.166666666666668,36,0.0,0.2,0.5632183908045978,202.0,0.0188679245283018,74,516,150,0.3428571428571429,0.0,0.4739583333333333,0,0.2,0.4,0,0.5454545454545454,26.97000000000001,0.08,0.2831496111782384,0.5644345238095239,0.4,0.0,0.2697385531880286,0.2,0.2592777702098243,199,0.65961456,0.49947986971875635
CAND_0000064,0.2499999999999999,10,0.125,1,16.1,95,0.0,0.6246575342465752,0.2528735632183908,226.0,0.2264150943396226,125,411,60,0.6714285714285715,0.0,0.3437499999999999,0,0.0,0.4,0,2.2222222222222223,32.77,0.0,0.4614172609445378,0.2312499999999999,0.4,0.0,0.1900959521889075,0.6246575342465752,0.2552801894975577,200,0.6621413,0.4993968815737118
CAND_0001575,0.3857142857142857,15,0.25,1,24.0,309,0.0,0.8643835616438353,0.5632183908045978,152.1,0.0754716981132075,101,203,90,0.6714285714285715,0.4285714285714285,0.3194444444444443,0,1.0,1.0,0,2.34375,41.42,0.5285714285714286,0.5927188981848476,0.3317460317460317,1.0,0.0,0.5129088590020489,0.8643835616438353,0.5656300643983169,201,0.45482576,0.4991474811197394
CAND_0000287,0.3714285714285714,10,0.25,2,17.2,135,0.5783582089552238,0.3726027397260273,0.4482758620689654,127.8,0.2264150943396226,34,356,90,0.6857142857142857,0.0,0.298611111111111,0,0.0,0.4,0,1.6129032258064515,37.19,0.1735074626865671,0.4249058004321325,0.3204365079365079,0.4,0.0,0.2744932721451804,0.3726027397260273,0.2892096922823074,202,0.63889194,0.4990190500429584
CAND_0001715,0.3357142857142857,6,0.25,1,13.166666666666666,54,0.0,0.7712328767123287,0.2528735632183908,178.0,0.0188679245283018,22,608,120,0.5428571428571429,0.2857142857142857,0.2569444444444443,0,0.4,0.4,0,1.0526315789473684,32.31000000000001,0.2457142857142857,0.4454949111310016,0.2942460317460317,0.4,0.0,0.3009462044484225,0.7712328767123287,0.3714892052880084,203,0.5818146,0.4976844403454127
CAND_0000739,0.7214285714285714,17,0.625,1,13.0,72,0.1417910447761194,0.5232876712328767,0.5862068965517242,233.6,0.1320754716981132,20,244,30,0.6714285714285715,0.2857142857142857,0.2465277777777776,0,0.2,0.4,2,1.5315315315315317,37.58,0.2082515991471215,0.4904032176947748,0.5975198412698413,0.4,0.0,0.3707612435152638,0.5232876712328767,0.3936402076729057,204,0.56562597,0.49683166838677395
CAND_0000712,0.1071428571428571,12,0.0,2,26.58333333333333,202,0.0,0.5684931506849316,0.4367816091954022,35.1,0.0188679245283018,472,530,30,0.6285714285714286,0.2857142857142857,0.4166666666666667,0,0.4,0.2,0,4.8,33.400000000000006,0.2457142857142857,0.4376558756585227,0.1369047619047619,0.2,0.0,0.2400430798936093,0.5684931506849316,0.2893105905123077,205,0.634994,0.4967206422832617
CAND_0000534,0.2642857142857142,9,0.25,1,22.444444444444443,175,0.1766169154228855,0.5575342465753426,0.7931034482758621,193.3,0.0188679245283018,111,653,90,0.4428571428571429,0.2857142857142857,0.173611111111111,0,0.2,0.4,0,1.9148936170212765,38.760000000000005,0.2186993603411513,0.4857578618474243,0.2418650793650793,0.4,0.0,0.2850975863472152,0.5575342465753426,0.3259630853814343,206,0.6094126,0.49603281835247914
CAND_0000520,0.5714285714285714,10,0.25,2,12.3,93,0.0,0.8041095890410959,0.2988505747126436,194.3,0.1698113207547169,22,176,60,0.6571428571428573,0.1428571428571428,0.5277777777777779,0,0.2,0.2,2,1.1111111111111112,35.64,0.1228571428571428,0.5215418354220592,0.4662698412698413,0.2,0.0,0.2900186845447293,0.8041095890410959,0.3671323202191843,207,0.5818146,0.49594168631788305
CAND_0001134,0.4357142857142857,10,0.25,2,20.6,83,0.0,0.5342465753424657,0.7241379310344827,183.5,0.0566037735849056,67,451,30,0.4428571428571429,0.0,0.3749999999999999,0,0.2,0.2,0,1.4084507042253522,35.95,0.08,0.4679129674168933,0.3678571428571429,0.2,0.0,0.2375468791976643,0.5342465753424657,0.2820518336193846,208,0.63690543,0.49496402229853814
CAND_0000856,0.1928571428571428,7,0.125,1,21.428571428571427,28,0.0,0.7178082191780821,0.057471264367816,151.4,0.1509433962264151,10,242,120,0.5999999999999999,0.0,0.25,0,0.2,0.2,0,1.891891891891892,29.430000000000003,0.08,0.4157893720495658,0.1839285714285714,0.2,0.0,0.181140017267056,0.7178082191780821,0.2616402475537099,209,0.64946085,0.4943326401114956
CAND_0000193,0.3357142857142857,9,0.125,2,14.77777777777778,64,0.4303482587064676,0.5616438356164384,0.4137931034482758,252.4,0.2075471698113207,118,592,90,0.3142857142857143,0.1428571428571428,0.4999999999999999,0,0.2,0.2,0,1.5789473684210529,34.260000000000005,0.2519616204690831,0.4043901951472294,0.3053571428571429,0.2,0.0,0.2780019729313649,0.5616438356164384,0.3205482523341259,210,0.60800576,0.49302276415424673
CAND_0000718,0.2857142857142857,12,0.125,2,14.0,110,0.2213930348258706,0.5410958904109588,0.4022988505747126,189.2,0.3773584905660377,110,300,90,0.5714285714285714,0.4285714285714285,0.4062499999999999,0,0.4,0.4,0,2.4,36.48,0.3549893390191898,0.4797156866864355,0.2616071428571428,0.4,0.0,0.3433406586592488,0.5410958904109588,0.3730039434220052,211,0.5712515,0.49195248431307703
CAND_0000504,0.9857142857142858,10,0.625,1,17.4,95,0.0,0.4999999999999999,0.057471264367816,20.8,0.1320754716981132,167,135,150,0.3428571428571429,0.1428571428571428,0.4027777777777776,0,0.2,0.4,0,0.6756756756756757,23.550000000000008,0.1228571428571428,0.2843543390030052,0.7609126984126984,0.4,0.0,0.3362418995466328,0.4999999999999999,0.3608056146146379,212,0.5792777,0.4918888802624354
CAND_0001122,0.2785714285714286,8,0.125,2,23.25,100,0.6169154228855721,0.2438356164383561,0.4482758620689654,171.8,0.3773584905660377,226,759,150,0.5142857142857145,0.1428571428571428,0.3958333333333333,0,0.0,0.2,0,1.6326530612244896,35.07,0.2279317697228144,0.3757402722410164,0.2559523809523809,0.2,0.0,0.2503088575754243,0.2438356164383561,0.249337871404864,213,0.6530437,0.49156139077042643
CAND_0000686,0.95,8,0.5,1,21.0,99,0.0,0.6657534246575341,0.1149425287356321,211.5,0.0188679245283018,15,589,60,0.1571428571428572,0.1428571428571428,0.4958333333333333,0,0.2,0.4,2,0.5594405594405594,24.02,0.1228571428571428,0.2969514871482767,0.7241666666666666,0.4,0.0,0.3295748212391791,0.6657534246575341,0.3800016117519323,214,0.5652003,0.49112085391784444
CAND_0001266,0.0714285714285714,8,0.0,2,23.5,56,0.47636815920398,0.4150684931506849,0.3793103448275862,163.8,0.0377358490566037,186,779,150,0.7,0.2857142857142857,0.2916666666666667,0,0.4,0.0,0,4.0,34.74000000000001,0.3886247334754797,0.387648728620957,0.094047619047619,0.0,0.0,0.256491543876288,0.4150684931506849,0.2802780862674475,215,0.6298649,0.49003016336859706
CAND_0001411,0.4428571428571428,8,0.375,1,14.5,67,0.2860696517412935,0.147945205479452,0.5057471264367817,138.5,0.1132075471698113,88,122,90,0.3285714285714287,0.0,0.234375,0,0.2,0.4,2,1.1111111111111112,27.91,0.165820895522388,0.2665733986752516,0.3808035714285714,0.4,0.0,0.2548439308011484,0.147945205479452,0.2388091220028939,216,0.6573105,0.4899099701073862
CAND_0001129,0.85,6,0.375,2,21.5,29,0.0,0.4643835616438356,0.4367816091954022,179.0,0.1320754716981132,132,330,150,0.8142857142857143,0.0,0.5885416666666667,0,0.2,0.4,0,0.4651162790697674,34.480000000000004,0.08,0.4610018860709585,0.6552083333333334,0.4,0.0,0.3280024605475251,0.4643835616438356,0.3484596257119717,217,0.5829512,0.4891545750581957
CAND_0000653,0.8571428571428571,8,0.625,2,21.125,71,0.0,0.8027397260273972,0.6896551724137931,218.6,0.0,148,363,30,0.4428571428571429,0.1428571428571428,0.3229166666666667,0,0.2,0.4,2,0.6153846153846154,38.870000000000005,0.1228571428571428,0.5419441257844659,0.6806547619047619,0.4,0.0,0.3676953727759409,0.8027397260273972,0.4329520257636593,218,0.5257637,0.48863904843031114
CAND_0000952,0.5214285714285715,8,0.25,1,19.125,48,0.0,0.4876712328767122,0.3563218390804597,14.1,0.3018867924528302,232,287,90,0.1714285714285714,0.5714285714285714,0.4722222222222221,0,0.6000000000000001,0.6000000000000001,0,0.9638554216867468,28.67,0.4114285714285715,0.3544284640532446,0.4301587301587302,0.6000000000000001,0.0,0.40299680392176,0.4876712328767122,0.4156979682650029,219,0.5361179,0.48794995795114277
CAND_0000270,0.9571428571428572,5,0.5,2,11.4,30,0.085820895522388,0.6301369863013697,0.3908045977011494,70.5,0.2075471698113207,154,447,60,0.4857142857142858,0.0,0.4999999999999999,0,0.2,0.4,2,0.3472222222222222,33.74000000000001,0.1057462686567164,0.456901385735888,0.7285714285714285,0.4,0.0,0.3558216417527213,0.6301369863013697,0.3969689434350185,220,0.54621816,0.4865184714627525
CAND_0001238,0.5785714285714285,21,0.375,1,14.61904761904762,90,0.0,0.6397260273972603,0.6091954022988504,152.5,0.2075471698113207,120,49,30,0.7142857142857144,0.8571428571428571,0.3489583333333333,0,0.2,0.4,2,2.307692307692308,40.09,0.3371428571428571,0.5605695369831607,0.4715773809523809,0.4,0.0,0.4048653954918702,0.6397260273972603,0.4400944902776786,221,0.5173193,0.48642940101143156
CAND_0000637,0.2071428571428571,10,0.0,1,16.2,101,0.1467661691542288,0.1876712328767123,0.8045977011494252,258.8,0.0754716981132075,45,586,90,0.4285714285714285,0.1428571428571428,0.75,0,0.0,0.2,0,2.5641025641025643,33.37,0.0868869936034115,0.3676429821311329,0.2535714285714285,0.2,0.0,0.1916762510104483,0.1876712328767123,0.1910754982903879,222,0.6829414,0.48619505541623753
CAND_0001552,0.1071428571428571,10,0.0,2,14.0,79,0.0,0.1082191780821917,0.5517241379310345,197.8,0.0754716981132075,59,323,90,0.2285714285714286,0.0,0.4166666666666667,0,0.0,0.4,0,4.0,24.580000000000005,0.0,0.2366163721484529,0.1369047619047619,0.4,0.0,0.121549464905881,0.1082191780821917,0.1195499218823276,223,0.7286712,0.4850226905871138
CAND_0001464,0.5785714285714285,7,0.5,1,14.0,49,0.0,0.2369863013698629,0.1379310344827586,94.0,0.1886792452830188,170,307,60,0.3857142857142857,0.2857142857142857,0.2375,0,0.2,0.4,2,0.7692307692307693,22.01,0.1657142857142857,0.2323066702996025,0.4867857142857142,0.4,0.0,0.2744434769170634,0.2369863013698629,0.2688249005849833,224,0.62903804,0.48495279963714577
CAND_0000437,0.7785714285714286,6,0.5,1,11.833333333333334,35,0.0,0.736986301369863,0.1954022988505747,207.6,0.1886792452830188,8,484,60,0.4714285714285715,0.0,0.3791666666666666,0,0.2,0.4,2,0.5042016806722689,31.01,0.08,0.4388173435344138,0.6151190476190476,0.4,0.0,0.3135432306116447,0.736986301369863,0.3770596912253774,225,0.55574775,0.48427252494290973
CAND_0000958,0.2285714285714285,7,0.25,1,13.857142857142858,67,0.0223880597014925,0.0068493150684931,0.2298850574712643,154.4,0.0377358490566037,127,357,60,0.3857142857142857,0.2857142857142857,0.1319444444444444,1,0.0,0.2,0,1.6666666666666663,19.08,0.0924307036247334,0.1445585515959666,0.2156746031746031,0.2,0.05,0.0898026425627375,0.0065068493150684,0.0773082735755871,226,0.75443566,0.48358473430549426
CAND_0000225,0.2857142857142857,9,0.125,2,24.22222222222222,116,0.0,0.5506849315068494,0.471264367816092,127.1,0.4339622641509433,40,274,60,0.7428571428571429,0.1428571428571428,0.4062499999999999,0,0.2,0.8,0,1.8,38.19000000000001,0.1228571428571428,0.5459196993830375,0.2616071428571428,0.8,0.0,0.3037285827337503,0.5506849315068494,0.3407720350497152,227,0.5787431,0.48355468604060753
CAND_0001099,0.7357142857142858,10,0.5,1,19.5,52,0.1965174129353233,0.0575342465753424,0.7241379310344827,144.1,0.0377358490566037,125,162,60,0.4142857142857143,0.2857142857142857,0.35,0,0.2,0.4,0,0.8849557522123893,30.270000000000007,0.2246695095948827,0.2915757817284541,0.5878571428571429,0.4,0.0,0.3351472458979296,0.0575342465753424,0.2935052959995415,228,0.6096993,0.4832217216045438
CAND_0001509,0.2214285714285714,13,0.125,1,17.23076923076923,146,0.0,0.5013698630136987,0.3218390804597701,173.4,0.1132075471698113,44,64,60,0.4428571428571429,0.4285714285714285,0.2916666666666667,0,0.0,0.4,0,3.1707317073170733,29.17,0.1285714285714285,0.3671521601751279,0.206547619047619,0.4,0.0,0.2164959082255017,0.5013698630136987,0.2592270014437313,229,0.63036877,0.48191207399973374
CAND_0000065,0.6214285714285713,10,0.375,1,22.0,113,0.0,0.0931506849315068,0.264367816091954,251.5,0.0377358490566037,80,202,90,0.2,0.1428571428571428,0.3906249999999999,0,0.2,0.4,2,1.0309278350515465,18.860000000000007,0.1228571428571428,0.1462418635603366,0.5013392857142857,0.4,0.0,0.2437260512834959,0.0931506849315068,0.2211397463306975,230,0.6544308,0.4811144003957586
CAND_0000116,0.4499999999999999,14,0.375,1,18.5,126,0.1057213930348258,0.7342465753424656,0.8045977011494252,77.6,0.0943396226415094,222,693,150,0.2285714285714286,0.4285714285714285,0.2447916666666666,0,0.8,0.6000000000000001,0,1.9178082191780823,39.76999999999999,0.4802878464818764,0.5227179368998068,0.3864583333333333,0.6000000000000001,0.0,0.4532733093060452,0.7342465753424656,0.4954192992115083,231,0.47029588,0.4803452573642756
CAND_0000480,0.35,10,0.125,2,13.1,78,0.0,0.8589041095890411,0.1034482758620689,189.7,0.0566037735849056,128,79,90,0.4857142857142858,0.0,0.5208333333333333,0,0.2,0.4,0,1.694915254237288,30.390000000000004,0.08,0.4349421191815199,0.3166666666666666,0.4,0.0,0.2381550905029706,0.8589041095890411,0.3312674433658812,232,0.5792777,0.48007361176293273
CAND_0001243,0.7785714285714286,6,0.375,2,20.83333333333333,71,0.0,0.1123287671232877,0.5402298850574712,154.5,0.2075471698113207,138,196,150,0.1714285714285714,0.0,0.5260416666666667,0,0.2,0.4,2,0.5042016806722689,24.890000000000004,0.08,0.2501676880054969,0.6069940476190476,0.4,0.0,0.2737820495058612,0.1123287671232877,0.2495640571484752,233,0.63350713,0.47992992621937547
CAND_0000499,0.7142857142857143,9,0.5,1,19.666666666666668,53,0.6206467661691542,0.3191780821917807,0.5172413793103448,23.0,0.1886792452830188,125,518,30,0.7285714285714286,0.4285714285714285,0.3333333333333333,0,0.2,0.4,2,0.8181818181818182,38.4,0.3947654584221748,0.424472808365599,0.5738095238095238,0.4,0.0,0.4262531259943707,0.3191780821917807,0.4101918694239822,234,0.5257637,0.4795349858944403
CAND_0000771,0.2928571428571428,17,0.125,1,20.764705882352946,153,0.0,0.3068493150684931,0.3218390804597701,72.8,0.3773584905660377,173,499,90,0.2857142857142857,0.2857142857142857,0.4270833333333333,0,0.4,0.4,0,3.333333333333333,26.880000000000003,0.2457142857142857,0.3204715856449798,0.2693452380952381,0.4,0.0,0.2697163409385198,0.3068493150684931,0.2752862870580158,235,0.6154864,0.4794063568070015
CAND_0000506,0.4928571428571429,8,0.25,1,13.125,66,0.0,0.6835616438356165,0.5057471264367817,228.9,0.1320754716981132,83,328,90,0.5857142857142856,0.0,0.4444444444444443,0,0.2,0.4,0,1.0126582278481011,36.48,0.08,0.509241308434141,0.4103174603174603,0.4,0.0,0.2764276267661932,0.6835616438356165,0.3374977293266067,236,0.57302034,0.47881131897978824
CAND_0001145,0.0928571428571428,12,0.0,1,20.166666666666668,141,0.1480099502487562,0.1904109589041095,0.3103448275862068,216.7,0.0377358490566037,37,556,150,0.914285714285714,0.5714285714285714,0.3541666666666667,0,0.4,0.0,0,5.217391304347826,30.07,0.3758315565031982,0.3346343551814536,0.1172619047619047,0.0,0.0,0.2465749698280462,0.1904109589041095,0.2381503681894557,237,0.6372404,0.4776044229887492
CAND_0000001,0.4214285714285715,17,0.125,1,24.823529411764707,292,0.126865671641791,0.8479452054794521,0.3448275862068966,177.8,0.0754716981132075,249,356,60,0.5857142857142856,0.8571428571428571,0.6458333333333333,0,0.8,0.4,0,2.463768115942029,37.45000000000001,0.6152025586353945,0.515224915235031,0.3773809523809524,0.4,0.0,0.4834712445964021,0.8479452054794521,0.5381423387288596,238,0.4368891,0.47739041460989107
CAND_0000255,0.5,10,0.375,1,17.2,114,0.0,0.7794520547945205,0.3448275862068966,31.0,0.1132075471698113,256,413,150,0.9000000000000001,0.0,0.2864583333333333,0,0.8,0.4,0,1.25,38.53,0.32,0.5616566251637687,0.4197916666666667,0.4,0.0,0.3852792416994204,0.7794520547945205,0.4444051636636854,239,0.49922028,0.47729424052956104
CAND_0000996,0.1857142857142857,8,0.125,1,25.625,52,0.2114427860696517,0.8315068493150684,0.7241379310344827,129.5,0.2641509433962264,330,490,120,0.6714285714285715,0.0,0.2395833333333333,0,0.8,0.6000000000000001,0,2.2222222222222223,46.34,0.3834328358208956,0.6591777829838542,0.1782738095238095,0.6000000000000001,0.0,0.3897771433060814,0.8315068493150684,0.4560365992074294,240,0.49095565,0.47698803612729246
CAND_0001611,0.0428571428571428,6,0.0,1,15.333333333333334,26,0.0,0.3945205479452054,0.5057471264367817,23.1,0.1320754716981132,22,72,120,0.5714285714285714,0.1428571428571428,0.1875,0,0.0,0.0,0,3.75,32.01,0.0428571428571428,0.4052197820153542,0.0589285714285714,0.0,0.0,0.1129189564030708,0.3945205479452054,0.155159195134391,241,0.6902191,0.4761951704300839
CAND_0000217,0.2499999999999999,8,0.25,1,20.25,77,0.0,0.2808219178082191,0.4597701149425287,66.7,0.0943396226415094,105,356,90,0.7857142857142856,0.2857142857142857,0.1597222222222222,1,0.2,0.4,2,1.7777777777777777,31.7,0.1657142857142857,0.3892409816396679,0.2319444444444444,0.4,0.05,0.192120021724759,0.2667808219178081,0.2033191417537163,242,0.657124,0.47560207028714935
CAND_0001164,0.2785714285714286,11,0.25,2,15.818181818181818,82,0.5559701492537313,0.289041095890411,0.264367816091954,65.2,0.0377358490566037,194,128,150,0.6142857142857143,0.1428571428571428,0.1944444444444443,0,0.2,0.4,0,2.2448979591836733,30.540000000000006,0.2896481876332623,0.2976606502530959,0.2531746031746031,0.4,0.0,0.2786850558975748,0.289041095890411,0.2802384618965002,243,0.6049849,0.47508633033622155
CAND_0000423,0.1857142857142857,7,0.125,2,14.142857142857142,60,0.0,0.5054794520547945,0.6666666666666665,248.3,0.2264150943396226,93,445,60,0.7428571428571429,0.1428571428571428,0.2291666666666666,0,0.2,0.2,2,1.9444444444444444,39.03,0.1228571428571428,0.5374389223251979,0.1761904761904761,0.2,0.0,0.2206782606555157,0.5054794520547945,0.2633984393654076,244,0.6152811,0.4745280447315299
CAND_0001091,0.3857142857142857,7,0.25,2,14.714285714285714,48,0.0,0.4068493150684931,0.7241379310344827,39.8,0.1886792452830188,87,251,90,0.0142857142857142,0.0,0.3194444444444443,0,0.2,0.4,0,1.09375,30.690000000000005,0.08,0.3640247349463398,0.3317460317460317,0.4,0.0,0.2277414549257759,0.4068493150684931,0.2546076339471835,245,0.6205117,0.4741500859255989
CAND_0000655,0.1999999999999999,11,0.0,1,19.0,137,0.1194029850746268,0.1630136986301369,0.2183908045977011,152.6,0.0566037735849056,262,469,60,0.2714285714285714,0.4285714285714285,0.7291666666666667,0,0.4,0.2,0,2.894736842105264,21.19,0.3243923240938166,0.1772589646726686,0.2458333333333333,0.2,0.0,0.2466670559053937,0.1630136986301369,0.2341190523141052,246,0.6338632,0.47396557713482484
CAND_0001644,0.5499999999999999,18,0.25,2,13.88888888888889,115,0.0,0.0150684931506849,0.5517241379310345,143.4,0.1886792452830188,138,105,60,0.0285714285714286,0.8571428571428571,0.5069444444444444,0,0.0,0.4,0,2.0689655172413794,22.620000000000005,0.2571428571428571,0.1866551418563878,0.4513888888888888,0.4,0.0,0.2930353934506426,0.0150684931506849,0.251340358405649,247,0.6218981,0.4736750181314704
CAND_0000788,0.0714285714285714,11,0.125,2,17.90909090909091,120,0.0,0.6397260273972603,0.4942528735632183,201.2,0.2075471698113207,257,360,90,0.4142857142857143,0.2857142857142857,0.0416666666666666,1,0.6000000000000001,0.4,0,5.5,34.84,0.3257142857142857,0.4718339047992526,0.081547619047619,0.4,0.05,0.2350394000074696,0.6077397260273972,0.2909444489104588,248,0.594656,0.4731713918059285
CAND_0000331,0.3214285714285714,15,0.125,1,19.33333333333333,127,0.7475124378109452,0.6109589041095889,0.7471264367816091,133.9,0.2641509433962264,170,85,30,0.5,0.0,0.4687499999999999,0,0.0,0.4,0,2.727272727272727,45.580000000000005,0.2242537313432835,0.5534474143130036,0.2919642857142857,0.4,0.0,0.3133820468284856,0.6109589041095889,0.3580185754206511,249,0.54935074,0.4728178971253527
CAND_0000775,0.1642857142857142,14,0.125,2,24.714285714285715,233,0.0,0.5424657534246575,0.1724137931034482,100.2,0.3396226415094339,305,361,60,0.2857142857142857,0.4285714285714285,0.1875,0,0.8,0.4,0,4.242424242424242,27.72,0.4485714285714286,0.3580338474192361,0.1571428571428571,0.4,0.0,0.330321055198133,0.5424657534246575,0.3621427599321117,250,0.5464963,0.4727548910669609
CAND_0000152,0.2142857142857142,11,0.125,1,15.727272727272728,99,0.0,0.184931506849315,0.5402298850574712,147.8,0.1698113207547169,94,37,150,0.2714285714285714,0.2857142857142857,0.28125,0,0.2,0.2,0,2.75,26.950000000000003,0.1657142857142857,0.2880314770982857,0.2008928571428571,0.2,0.0,0.1941152239910857,0.184931506849315,0.1927376664198201,251,0.65927124,0.47265783455041094
CAND_0001374,0.1214285714285714,13,0.0,1,17.0,166,0.0,0.8013698630136985,0.7126436781609196,102.9,0.1886792452830188,246,507,90,0.5,0.2857142857142857,0.4583333333333333,0,0.4,0.0,0,4.814814814814815,41.55,0.2457142857142857,0.5963762206516281,0.1523809523809524,0.0,0.0,0.255656196511278,0.8013698630136985,0.3375132464866411,252,0.5600321,0.4710245761672883
CAND_0000878,0.4214285714285715,13,0.125,1,26.23076923076923,217,0.7388059701492536,0.6698630136986301,0.5977011494252873,24.3,0.2830188679245283,437,429,90,0.2714285714285714,0.1428571428571428,0.6458333333333333,0,0.4,0.8,0,1.884057971014493,41.92000000000001,0.4244989339019189,0.4947668300214622,0.3773809523809524,0.8,0.0,0.4430981776602981,0.6698630136986301,0.4771129030660479,253,0.4666356,0.47082653596701973
CAND_0000418,0.5714285714285714,11,0.375,2,14.727272727272728,71,0.5385572139303482,0.656164383561644,0.1264367816091954,22.5,0.0,185,569,60,0.5285714285714287,0.1428571428571428,0.3489583333333333,0,0.6000000000000001,0.2,0,1.2222222222222223,32.31,0.4444243070362473,0.3669810153631599,0.4680059523809523,0.2,0.0,0.388167413982369,0.656164383561644,0.4283669594192603,254,0.49863034,0.4705249966487924
CAND_0001705,0.2142857142857142,7,0.125,2,12.714285714285714,90,0.0398009950248756,0.8178082191780822,0.2528735632183908,35.5,0.320754716981132,225,554,150,0.3857142857142857,0.0,0.28125,0,0.0,0.4,0,1.75,33.559999999999995,0.0119402985074626,0.49074506805601,0.2008928571428571,0.4,0.0,0.1931483472999013,0.8178082191780822,0.2868473280816285,255,0.5928464,0.47044678526516787
CAND_0000906,0.1428571428571428,16,0.125,2,11.4375,56,0.0,0.5082191780821919,0.7011494252873562,279.8,0.0943396226415094,30,556,90,0.3000000000000001,0.5714285714285714,0.15625,1,0.2,0.4,0,5.333333333333333,34.42,0.2514285714285714,0.4320319931789081,0.1401785714285714,0.4,0.05,0.2120224700643531,0.4828082191780822,0.2526403324314125,256,0.61458856,0.4698092681768802
CAND_0000883,0.9928571428571428,13,0.875,1,14.153846153846152,94,0.0,0.5712328767123287,0.057471264367816,45.4,0.2075471698113207,142,272,120,0.6714285714285715,0.5714285714285714,0.2526041666666667,0,0.2,0.2,2,0.87248322147651,28.79,0.2514285714285714,0.3900944711892475,0.8094494047619047,0.2,0.0,0.4009526739997543,0.5712328767123287,0.4264947044066404,257,0.49757427,0.46914246746745963
