candidate_id,rank,ranking_score,reasoning
CAND_0000229,340,0.4346629689870907,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000336,341,0.434436757156832,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000060,342,0.4341834886485664,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000891,343,0.4338122324389594,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001546,344,0.4329701600121571,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001043,345,0.432475372375166,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000146,346,0.4311500939793662,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001550,347,0.4310617793337151,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001302,348,0.4308677034828685,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000171,349,0.4306712678639389,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000681,350,0.4303265721148908,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001194,351,0.4300522334601787,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000398,352,0.4292739301258834,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000236,353,0.4292326419813849,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001504,354,0.429049313348025,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000413,355,0.429026251130938,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000698,356,0.4288250078615138,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000968,357,0.4281034496775167,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000019,358,0.4280713353363784,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000103,359,0.4278129476573313,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000459,360,0.4274910084309127,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000125,361,0.4272089117669787,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001651,362,0.4271341615310972,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001454,363,0.4270739425246196,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000866,364,0.4267609480499155,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001636,365,0.4262791540758292,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001060,366,0.4260823432481451,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001444,367,0.4260598192769147,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000131,368,0.4258140772915487,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001426,369,0.4257628368652862,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000646,370,0.4252837603728902,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001719,371,0.4251852720739417,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000316,372,0.42517257887803,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001664,373,0.4238962574759745,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001126,374,0.4238402296501263,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001175,375,0.4237958540092962,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001097,376,0.4236462963931302,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000495,377,0.4235571983112426,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001057,378,0.4233477081794506,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000155,379,0.4230189682335629,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001533,380,0.4229864097694596,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001667,381,0.422964650908736,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001623,382,0.422799086814049,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000823,383,0.4224548863669176,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000576,384,0.4223899868030232,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001422,385,0.4223871432196536,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001020,386,0.4223225211069051,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000928,387,0.4222803468882052,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001436,388,0.4220678662372331,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0001212,389,0.4220359413670923,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001714,390,0.4219424347057552,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001696,391,0.4217948623536354,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001592,392,0.4217336179201207,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001150,393,0.4216997422103496,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000321,394,0.4214182158330533,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000148,395,0.4201701932072331,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001627,396,0.4199447814553168,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001503,397,0.4199027526343449,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001577,398,0.4198389228356227,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000562,399,0.4195403088491102,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000470,400,0.4187145045522933,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001686,401,0.4177936339345759,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000389,402,0.417016998206633,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001600,403,0.41698472448397,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001163,404,0.4164070902841136,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000213,405,0.4162715526547527,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000630,406,0.4160049988458822,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000606,407,0.415711671129937,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000275,408,0.4153971885410936,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001193,409,0.4147956881120652,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000482,410,0.4147407356178154,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001446,411,0.414670039417134,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001005,412,0.4145853855056663,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000974,413,0.4142551959533875,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001412,414,0.4140785647125865,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001108,415,0.4138877945891943,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000813,416,0.4137031589545551,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000772,417,0.4135129644400017,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000156,418,0.4133353425566207,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000852,419,0.4130708753069623,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000640,420,0.4130381060945653,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001205,421,0.412635396637348,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0001003,422,0.412606166360984,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001718,423,0.4122186130066742,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001490,424,0.4121375406506671,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000422,425,0.411724145107722,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001406,426,0.4115978927471549,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000517,427,0.4099782669186123,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001733,428,0.4094566325546924,Good technical background with relevant engineering experience. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001431,429,0.4094328974620664,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000143,430,0.4091287051080079,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000778,431,0.4088451320534604,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001088,432,0.408473069668497,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001521,433,0.4083748210490221,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001039,434,0.4080042882600318,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001059,435,0.4078902991958106,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000082,436,0.4077570521477179,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001304,437,0.4076164056690319,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001610,438,0.4071850113337298,Strong production AI and engineering skills. Limited professional experience compared to top ranked candidates. High recruiter engagement and strong hiring readiness. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000736,439,0.4069956991327399,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001063,440,0.406681793522767,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000348,441,0.4064249426859502,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000998,442,0.406085034640587,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001467,443,0.4060616963006208,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000578,444,0.4054224905043951,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000397,445,0.405247190662537,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001166,446,0.4049844316204538,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001342,447,0.4048776476225378,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000673,448,0.4048756956309322,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000795,449,0.4040872228883025,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001334,450,0.4035916760887034,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. Minor inconsistencies were detected during profile evaluation. Currently lower priority for this role.
CAND_0000799,451,0.4030983901616003,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000178,452,0.4029764636268669,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001538,453,0.4028091910626703,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000850,454,0.4026269183664017,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001180,455,0.4025333781064054,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000077,456,0.4024810935595246,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001237,457,0.4024088053885836,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001363,458,0.4020948878459249,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001081,459,0.4018678053641658,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000361,460,0.4016152972664252,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000513,461,0.4014217161137635,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000041,462,0.4013527699219504,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001168,463,0.4004959454660589,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000165,464,0.4002791648603028,Good technical background with relevant engineering experience. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001268,465,0.4002648196638589,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001681,466,0.4001683773556475,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000714,467,0.3997398393966974,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000981,468,0.3997265259839061,Good technical background with relevant engineering experience. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001275,469,0.3995600566635869,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000947,470,0.399451751347856,Good technical background with relevant engineering experience. Limited professional experience compared to top ranked candidates. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000182,471,0.398877368100888,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000328,472,0.3984923262527439,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000824,473,0.3983701920625201,Moderate technical experience with potential for growth. Shows stable industry experience. Healthy recruiter interaction and profile quality. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000443,474,0.398311678201483,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0000210,475,0.3979803629084765,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Demonstrates ownership and product focused engineering. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001691,476,0.3977880456067451,Moderate technical experience with potential for growth. Limited professional experience compared to top ranked candidates. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
CAND_0001377,477,0.3977182227655571,Moderate technical experience with potential for growth. Shows stable industry experience. Behavioral indicators are comparatively weaker. Standard engineering profile. No major inconsistencies detected. Currently lower priority for this role.
